Error_Code;Error_Start_Time;Error_End_Time;message;Duration;device
171;2024-05-17 10:04:12.38;2024-05-17 10:20:24.9;GBX OilPress GearInlt L Stop;972.519999980927;E11
1201;2024-05-17 10:08:26.82;2024-05-17 10:08:57.78;MCV Class A Fault;30.960000038147;E11
5132;2024-05-17 10:08:26.82;2024-05-17 10:14:21.54;HMI SIS OpModeSwInput Passivated;354.72000002861;E11
5086;2024-05-17 10:08:26.82;2024-05-21 10:20:19.29;PIT SIS MinVoltageRel activated;346312.470000029;E11
5050;2024-05-17 10:08:26.82;2024-05-21 09:51:53.22;SIS ROTB AutoHoldPr Failure OpC PreAlarm;344606.400000095;E11
5076;2024-05-17 10:08:26.82;2024-05-17 10:20:16.42;YAW SIS Outputs Passivated;709.600000143051;E11
5171;2024-05-17 10:08:26.82;2024-05-17 10:20:16.42;ROTB SIS SVOutput Passivated;709.600000143051;E11
5202;2024-05-17 10:08:26.82;2024-05-17 10:14:21.5;MCV SIS Output Passivated;354.680000066757;E11
5124;2024-05-17 10:08:26.82;2024-05-17 10:14:21.5;HMI SIS Signal Output Passivated;354.680000066757;E11
5203;2024-05-17 10:08:26.82;2024-05-17 10:14:21.54;MCV SIS Input Passivated/Invalid;354.72000002861;E11
5033;2024-05-17 10:08:26.82;2024-05-17 10:08:47.14;SIS Vib SenTest Required OpC PreAlarm;20.3200001716614;E11
5125;2024-05-17 10:08:26.82;2024-05-17 10:20:16.42;HMI SIS EmStopInput Passivated;709.600000143051;E11
5127;2024-05-17 10:08:26.82;2024-05-17 10:20:16.42;HMI SIS ROTB SwitchInput Passivated;709.600000143051;E11
5130;2024-05-17 10:08:26.82;2024-05-17 10:14:21.54;HMI SIS Reset Button Input Passivated;354.72000002861;E11
5106;2024-05-17 10:08:26.82;2024-05-17 10:14:21.54;SIS IO-Module IN BB Passivated;354.72000002861;E11
3;2024-05-17 10:08:26.86;2024-05-17 10:14:51.7;TSC WTG Stop For Grid Disconnection;384.840000152588;E11
97;2024-05-17 10:08:26.86;2024-05-21 09:51:53.22;SIS Remote Safety-Reset Required;344606.360000134;E11
99;2024-05-17 10:08:26.86;2024-05-21 09:52:58;HMI SIS Manual start req. after SIS alarm;344671.140000105;E11
1301;2024-05-17 10:08:26.86;2024-05-17 10:09:02.14;Vib SensorTest aktiv;35.2800002098083;E11
1267;2024-05-17 10:08:27.02;2024-05-17 10:20:29.18;PIT 1 PCV failure;722.160000085831;E11
1268;2024-05-17 10:08:27.02;2024-05-17 10:20:29.18;PIT 2 PCV failure;722.160000085831;E11
1269;2024-05-17 10:08:27.02;2024-05-17 10:20:29.18;PIT 3 PCV failure;722.160000085831;E11
313;2024-05-17 10:13:16.34;2024-05-21 09:54:27.65;MET Nacelle Ice sensor fault warn;344471.310000181;E11
332;2024-05-17 10:14:36.5;2024-05-21 09:51:53.22;GRD Griderror Alarm;344236.720000029;E11
1267;2024-05-17 10:21:08.18;2024-05-17 11:17:41.78;PIT 1 PCV failure;3393.59999990463;E11
1268;2024-05-17 10:21:08.18;2024-05-17 11:17:41.78;PIT 2 PCV failure;3393.59999990463;E11
1269;2024-05-17 10:21:08.18;2024-05-17 11:17:41.78;PIT 3 PCV failure;3393.59999990463;E11
1112;2024-05-17 10:21:08.3;2024-05-17 11:17:41.78;PIT 3 DC link voltage failure;3393.48000001907;E11
1110;2024-05-17 10:21:08.3;2024-05-17 11:17:41.78;PIT 1 DC link voltage failure;3393.48000001907;E11
1111;2024-05-17 10:21:08.3;2024-05-17 11:17:41.78;PIT 2 DC link voltage failure;3393.48000001907;E11
1002;2024-05-17 10:37:51.02;2024-05-17 10:43:27.02;MET Wind Speed LowStartCondition;336;E11
1005;2024-05-17 10:39:51.06;2024-05-17 10:43:27.06;Yaw Wind Speed LowYawEnable;216;E11
1002;2024-05-17 10:54:48.02;2024-05-17 10:57:48.02;MET Wind Speed LowStartCondition;180;E11
1005;2024-05-17 10:56:48.06;2024-05-17 10:57:48.06;Yaw Wind Speed LowYawEnable;60;E11
1541;2024-05-17 10:57:50.06;2024-05-21 10:20:24.13;LVL EmergLighting Nacelle UPS BattFault;343354.070000172;E11
1002;2024-05-17 11:10:45.02;2024-05-17 11:22:30.02;MET Wind Speed LowStartCondition;705;E11
1005;2024-05-17 11:12:45.06;2024-05-17 11:22:30.06;Yaw Wind Speed LowYawEnable;585;E11
1267;2024-05-17 11:18:01.06;2024-05-21 09:03:43.74;PIT 1 PCV failure;337542.680000067;E11
1268;2024-05-17 11:18:01.06;2024-05-21 09:03:43.74;PIT 2 PCV failure;337542.680000067;E11
1269;2024-05-17 11:18:01.06;2024-05-21 09:03:43.74;PIT 3 PCV failure;337542.680000067;E11
1112;2024-05-17 11:18:01.18;2024-05-21 09:03:43.74;PIT 3 DC link voltage failure;337542.559999943;E11
1110;2024-05-17 11:18:01.18;2024-05-21 09:03:43.74;PIT 1 DC link voltage failure;337542.559999943;E11
1111;2024-05-17 11:18:01.18;2024-05-21 09:03:43.74;PIT 2 DC link voltage failure;337542.559999943;E11
1531;2024-05-17 11:29:04.82;2024-05-17 11:29:57.98;GPR MFR Profinet Version Error;53.1600000858307;E11
1761;2024-05-17 11:29:04.86;2024-05-17 11:30:12.94;BUS PN MFR CommFlt;68.0800001621246;E11
1530;2024-05-17 11:29:57.98;2024-05-21 09:03:50.46;GPR MFR Collective-Error;336832.480000019;E11
1533;2024-05-17 11:30:07.98;2024-05-21 09:03:20.42;GRD Grid Protection Device Analog Data Invalid;336792.440000057;E11
1002;2024-05-17 11:37:18.02;2024-05-17 11:39:21.02;MET Wind Speed LowStartCondition;123;E11
1005;2024-05-17 11:39:18.1;2024-05-17 11:39:21.06;Yaw Wind Speed LowYawEnable;2.96000003814697;E11
1002;2024-05-17 13:18:45.02;2024-05-17 13:22:18.02;MET Wind Speed LowStartCondition;213;E11
1005;2024-05-17 13:20:45.1;2024-05-17 13:22:18.06;Yaw Wind Speed LowYawEnable;92.960000038147;E11
1002;2024-05-17 14:17:18.02;2024-05-17 14:20:27.02;MET Wind Speed LowStartCondition;189;E11
1005;2024-05-17 14:19:18.06;2024-05-17 14:20:27.06;Yaw Wind Speed LowYawEnable;69;E11
1002;2024-05-17 15:00:39.02;2024-05-17 15:02:51.02;MET Wind Speed LowStartCondition;132;E11
1005;2024-05-17 15:02:39.06;2024-05-17 15:02:51.06;Yaw Wind Speed LowYawEnable;12;E11
1002;2024-05-17 16:13:30.02;2024-05-17 16:16:24.02;MET Wind Speed LowStartCondition;174;E11
1005;2024-05-17 16:15:30.06;2024-05-17 16:16:24.06;Yaw Wind Speed LowYawEnable;54;E11
1002;2024-05-17 19:36:33.02;2024-05-17 19:44:30.02;MET Wind Speed LowStartCondition;477;E11
1005;2024-05-17 19:38:33.06;2024-05-17 19:44:30.06;Yaw Wind Speed LowYawEnable;357;E11
1002;2024-05-17 19:49:12.02;2024-05-17 20:03:33.3;MET Wind Speed LowStartCondition;861.27999997139;E11
1005;2024-05-17 19:51:12.06;2024-05-17 20:03:33.34;Yaw Wind Speed LowYawEnable;741.27999997139;E11
546;2024-05-17 21:24:37.18;2024-05-17 22:09:15.54;MET Wind Dir (backup) constant;2678.3599998951;E11
548;2024-05-17 21:34:37.18;2024-05-17 22:09:15.54;MET Wind Dir constant;2078.3599998951;E11
1002;2024-05-18 02:25:54.02;2024-05-18 02:33:15.3;MET Wind Speed LowStartCondition;441.27999997139;E11
1005;2024-05-18 02:27:54.06;2024-05-18 02:33:15.34;Yaw Wind Speed LowYawEnable;321.27999997139;E11
1002;2024-05-18 02:40:24.02;2024-05-18 02:55:36.02;MET Wind Speed LowStartCondition;912;E11
1005;2024-05-18 02:42:24.06;2024-05-18 02:55:36.06;Yaw Wind Speed LowYawEnable;792;E11
1002;2024-05-18 08:09:21.02;2024-05-18 08:13:15.02;MET Wind Speed LowStartCondition;234;E11
1005;2024-05-18 08:11:21.06;2024-05-18 08:13:15.06;Yaw Wind Speed LowYawEnable;114;E11
1002;2024-05-18 08:16:21.02;2024-05-18 08:21:18.02;MET Wind Speed LowStartCondition;297;E11
1005;2024-05-18 08:18:21.06;2024-05-18 08:21:18.06;Yaw Wind Speed LowYawEnable;177;E11
1002;2024-05-18 08:44:03.02;2024-05-18 08:56:30.02;MET Wind Speed LowStartCondition;747;E11
1005;2024-05-18 08:46:03.06;2024-05-18 08:56:30.06;Yaw Wind Speed LowYawEnable;627;E11
1002;2024-05-19 05:49:39.02;2024-05-19 06:03:33.02;MET Wind Speed LowStartCondition;834;E11
1005;2024-05-19 05:51:39.06;2024-05-19 06:03:33.06;Yaw Wind Speed LowYawEnable;714;E11
1002;2024-05-19 06:18:00.02;2024-05-19 06:21:12.3;MET Wind Speed LowStartCondition;192.27999997139;E11
1005;2024-05-19 06:20:00.06;2024-05-19 06:21:12.34;Yaw Wind Speed LowYawEnable;72.2799999713898;E11
1002;2024-05-19 06:28:12.02;2024-05-19 06:34:03.02;MET Wind Speed LowStartCondition;351;E11
1005;2024-05-19 06:30:12.06;2024-05-19 06:34:03.06;Yaw Wind Speed LowYawEnable;231;E11
1002;2024-05-19 06:39:06.02;2024-05-19 06:43:42.3;MET Wind Speed LowStartCondition;276.27999997139;E11
1005;2024-05-19 06:41:06.06;2024-05-19 06:43:42.34;Yaw Wind Speed LowYawEnable;156.27999997139;E11
1002;2024-05-19 06:46:48.02;2024-05-19 06:57:21.02;MET Wind Speed LowStartCondition;633;E11
1005;2024-05-19 06:48:48.06;2024-05-19 06:57:21.06;Yaw Wind Speed LowYawEnable;513;E11
1002;2024-05-19 07:18:42.02;2024-05-19 07:43:09.02;MET Wind Speed LowStartCondition;1467;E11
1005;2024-05-19 07:20:42.06;2024-05-19 07:43:09.06;Yaw Wind Speed LowYawEnable;1347;E11
1002;2024-05-19 10:01:51.02;2024-05-19 10:04:21.02;MET Wind Speed LowStartCondition;150;E11
1005;2024-05-19 10:03:51.06;2024-05-19 10:04:21.06;Yaw Wind Speed LowYawEnable;30;E11
1002;2024-05-19 10:08:03.02;2024-05-19 10:20:09.02;MET Wind Speed LowStartCondition;726;E11
1005;2024-05-19 10:10:03.06;2024-05-19 10:20:09.06;Yaw Wind Speed LowYawEnable;606;E11
1002;2024-05-19 10:34:51.02;2024-05-19 10:42:15.02;MET Wind Speed LowStartCondition;444;E11
1005;2024-05-19 10:36:51.06;2024-05-19 10:42:15.06;Yaw Wind Speed LowYawEnable;324;E11
1002;2024-05-19 11:08:36.02;2024-05-19 11:12:12.02;MET Wind Speed LowStartCondition;216;E11
1005;2024-05-19 11:10:36.06;2024-05-19 11:12:12.06;Yaw Wind Speed LowYawEnable;96;E11
1002;2024-05-19 11:14:48.02;2024-05-19 11:49:33.02;MET Wind Speed LowStartCondition;2085;E11
1005;2024-05-19 11:16:48.06;2024-05-19 11:49:33.06;Yaw Wind Speed LowYawEnable;1965;E11
1002;2024-05-19 11:56:18.02;2024-05-19 12:05:39.02;MET Wind Speed LowStartCondition;561;E11
1005;2024-05-19 11:58:18.06;2024-05-19 12:05:39.06;Yaw Wind Speed LowYawEnable;441;E11
1002;2024-05-19 12:12:21.02;2024-05-19 12:19:33.02;MET Wind Speed LowStartCondition;432;E11
1005;2024-05-19 12:14:21.06;2024-05-19 12:19:33.06;Yaw Wind Speed LowYawEnable;312;E11
1002;2024-05-19 12:29:57.02;2024-05-19 12:34:24.3;MET Wind Speed LowStartCondition;267.27999997139;E11
1005;2024-05-19 12:31:57.06;2024-05-19 12:34:24.34;Yaw Wind Speed LowYawEnable;147.27999997139;E11
1002;2024-05-19 12:39:42.02;2024-05-19 12:47:00.02;MET Wind Speed LowStartCondition;438;E11
1005;2024-05-19 12:41:42.06;2024-05-19 12:47:00.06;Yaw Wind Speed LowYawEnable;318;E11
1002;2024-05-19 13:43:27.02;2024-05-19 13:47:12.02;MET Wind Speed LowStartCondition;225;E11
1005;2024-05-19 13:45:27.06;2024-05-19 13:47:12.06;Yaw Wind Speed LowYawEnable;105;E11
546;2024-05-19 21:04:23.9;2024-05-19 21:16:46.34;MET Wind Dir (backup) constant;742.439999818802;E11
548;2024-05-19 21:14:23.9;2024-05-19 21:16:46.34;MET Wind Dir constant;142.439999818802;E11
546;2024-05-20 00:26:21.5;2024-05-20 00:52:20.98;MET Wind Dir (backup) constant;1559.48000001907;E11
548;2024-05-20 00:36:21.5;2024-05-20 00:52:20.98;MET Wind Dir constant;959.480000019073;E11
1002;2024-05-21 03:34:30.02;2024-05-21 03:39:12.02;MET Wind Speed LowStartCondition;282;E11
1005;2024-05-21 03:36:30.06;2024-05-21 03:39:12.06;Yaw Wind Speed LowYawEnable;162;E11
1002;2024-05-21 03:43:45.02;2024-05-21 04:08:06.02;MET Wind Speed LowStartCondition;1461;E11
1005;2024-05-21 03:45:45.06;2024-05-21 04:08:06.06;Yaw Wind Speed LowYawEnable;1341;E11
1002;2024-05-21 06:03:06.02;2024-05-21 06:23:24.3;MET Wind Speed LowStartCondition;1218.27999997139;E11
1005;2024-05-21 06:05:06.06;2024-05-21 06:23:24.34;Yaw Wind Speed LowYawEnable;1098.27999997139;E11
1002;2024-05-21 06:25:42.02;2024-05-21 09:14:03.02;MET Wind Speed LowStartCondition;10101;E11
1005;2024-05-21 06:27:42.1;2024-05-21 09:14:03.06;Yaw Wind Speed LowYawEnable;9980.96000003815;E11
4102;2024-05-21 08:52:18.62;2024-05-21 09:53:57.65;HMI SIS WTG local mode active;3699.03000020981;E11
13;2024-05-21 09:02:28.42;2024-05-21 09:03:50.46;MVL CircuitBreaker CmdOff Muting Active;82.039999961853;E11
1761;2024-05-21 09:02:28.42;2024-05-21 09:03:31.14;BUS PN MFR CommFlt;62.7200000286102;E11
1531;2024-05-21 09:02:28.42;2024-05-21 09:03:50.46;GPR MFR Profinet Version Error;82.039999961853;E11
1533;2024-05-21 09:03:30.42;2024-05-21 09:03:50.46;GRD Grid Protection Device Analog Data Invalid;20.039999961853;E11
1267;2024-05-21 09:04:14.38;2024-05-21 09:06:10.82;PIT 1 PCV failure;116.439999818802;E11
1268;2024-05-21 09:04:14.38;2024-05-21 09:06:10.82;PIT 2 PCV failure;116.439999818802;E11
1269;2024-05-21 09:04:14.38;2024-05-21 09:06:10.82;PIT 3 PCV failure;116.439999818802;E11
1112;2024-05-21 09:04:14.5;2024-05-21 09:06:10.82;PIT 3 DC link voltage failure;116.319999933243;E11
1110;2024-05-21 09:04:14.5;2024-05-21 09:06:10.82;PIT 1 DC link voltage failure;116.319999933243;E11
1111;2024-05-21 09:04:14.5;2024-05-21 09:06:10.82;PIT 2 DC link voltage failure;116.319999933243;E11
1267;2024-05-21 09:06:47.14;2024-05-21 09:08:08.82;PIT 1 PCV failure;81.6799998283386;E11
1268;2024-05-21 09:06:47.14;2024-05-21 09:08:08.82;PIT 2 PCV failure;81.6799998283386;E11
1269;2024-05-21 09:06:47.14;2024-05-21 09:08:08.82;PIT 3 PCV failure;81.6799998283386;E11
1112;2024-05-21 09:06:47.26;2024-05-21 09:08:08.82;PIT 3 DC link voltage failure;81.5599999427795;E11
1110;2024-05-21 09:06:47.26;2024-05-21 09:08:08.82;PIT 1 DC link voltage failure;81.5599999427795;E11
1111;2024-05-21 09:06:47.26;2024-05-21 09:08:08.82;PIT 2 DC link voltage failure;81.5599999427795;E11
1267;2024-05-21 09:08:40.06;2024-05-21 09:58:56.49;PIT 1 PCV failure;3016.43000006676;E11
1268;2024-05-21 09:08:40.06;2024-05-21 09:58:56.49;PIT 2 PCV failure;3016.43000006676;E11
1269;2024-05-21 09:08:40.06;2024-05-21 09:58:56.49;PIT 3 PCV failure;3016.43000006676;E11
1112;2024-05-21 09:08:40.18;2024-05-21 09:58:56.49;PIT 3 DC link voltage failure;3016.30999994278;E11
1110;2024-05-21 09:08:40.18;2024-05-21 09:58:56.49;PIT 1 DC link voltage failure;3016.30999994278;E11
1111;2024-05-21 09:08:40.18;2024-05-21 09:58:56.49;PIT 2 DC link voltage failure;3016.30999994278;E11
1002;2024-05-21 09:23:03.02;2024-05-21 09:25:54.02;MET Wind Speed LowStartCondition;171;E11
1005;2024-05-21 09:25:03.06;2024-05-21 09:25:54.06;Yaw Wind Speed LowYawEnable;51;E11
1002;2024-05-21 09:32:45.02;2024-05-21 09:53:00.77;MET Wind Speed LowStartCondition;1215.75;E11
1005;2024-05-21 09:34:45.06;2024-05-21 09:53:57.65;Yaw Wind Speed LowYawEnable;1152.59000015259;E11
11;2024-05-21 09:52:58;2024-05-21 09:58:42.69;PLC Reboot active;344.69000005722;E11
1;2024-05-21 09:53:00;2024-05-21 09:53:35.13;PLC Flash CardReading;35.1300001144409;E11
13;2024-05-21 09:53:00.81;2024-05-21 10:00:00.77;MVL CircuitBreaker CmdOff Muting Active;419.960000038147;E11
10746;2024-05-21 09:53:00.81;2024-05-21 09:53:00.89;Status text not assigned;0.0800001621246338;E11
452;2024-05-21 09:53:15.77;2024-05-21 09:53:57.69;Azi Mehrfachfehler (N-1 nicht möglich);41.9200000762939;E11
332;2024-05-21 09:53:57.69;2024-05-21 10:04:59.53;GRD Griderror Alarm;661.839999914169;E11
1002;2024-05-21 09:56:27.65;2024-05-21 12:15:21.81;MET Wind Speed LowStartCondition;8334.15999984741;E11
1005;2024-05-21 09:58:27.69;2024-05-21 12:15:21.85;Yaw Wind Speed LowYawEnable;8214.15999984741;E11
5050;2024-05-21 09:58:42.69;2024-05-21 10:12:15.49;SIS ROTB AutoHoldPr Failure OpC PreAlarm;812.799999952316;E11
5033;2024-05-21 09:58:42.69;2024-05-21 09:59:03.01;SIS Vib SenTest Required OpC PreAlarm;20.3199999332428;E11
6;2024-05-21 09:58:42.73;2024-05-21 10:22:34.17;HMI WTG Manual Stop;1431.44000005722;E11
97;2024-05-21 09:58:42.73;2024-05-21 10:12:15.53;SIS Remote Safety-Reset Required;812.799999952316;E11
1301;2024-05-21 09:58:42.73;2024-05-21 09:59:18.05;Vib SensorTest aktiv;35.3199999332428;E11
4102;2024-05-21 09:58:47.69;2024-05-21 11:58:54.73;HMI SIS WTG local mode active;7207.03999996185;E11
1267;2024-05-21 09:59:35.57;2024-05-21 10:09:49.57;PIT 1 PCV failure;614;E11
1268;2024-05-21 09:59:35.57;2024-05-21 10:09:49.57;PIT 2 PCV failure;614;E11
1269;2024-05-21 09:59:35.57;2024-05-21 10:09:49.57;PIT 3 PCV failure;614;E11
1112;2024-05-21 09:59:35.69;2024-05-21 10:09:49.57;PIT 3 DC link voltage failure;613.879999876022;E11
1110;2024-05-21 09:59:35.69;2024-05-21 10:09:49.57;PIT 1 DC link voltage failure;613.879999876022;E11
1111;2024-05-21 09:59:35.69;2024-05-21 10:09:49.57;PIT 2 DC link voltage failure;613.879999876022;E11
313;2024-05-21 10:03:31.85;2024-05-21 10:20:27.93;MET Nacelle Ice sensor fault warn;1016.08000016212;E11
13;2024-05-21 10:04:29.49;2024-05-21 10:04:29.57;MVL CircuitBreaker CmdOff Muting Active;0.0799999237060547;E11
452;2024-05-21 10:04:59.53;2024-05-21 10:20:22.25;Azi Mehrfachfehler (N-1 nicht möglich);922.72000002861;E11
350;2024-05-21 10:05:04.53;2024-05-21 10:21:29.17;OBL ObstacleLight Defect;984.640000104904;E11
360;2024-05-21 10:05:04.53;2024-05-21 10:22:00.77;BEC OBL ObstacleLight Lamp defect;1016.24000000954;E11
361;2024-05-21 10:05:04.53;2024-05-21 10:21:29.17;BEC OBL ObstacleLight Grid Failure;984.640000104904;E11
253;2024-05-21 10:10:01.53;2024-05-21 10:21:39.81;ROTB AccuR Press L Stop;698.27999997139;E11
5049;2024-05-21 10:10:03.53;2024-05-21 10:11:31.57;ROTB SIS SysPr Failure TSC PreAlarm;88.039999961853;E11
1267;2024-05-21 10:10:28.61;2024-05-21 10:12:16.09;PIT 1 PCV failure;107.480000019073;E11
1268;2024-05-21 10:10:28.61;2024-05-21 10:12:16.09;PIT 2 PCV failure;107.480000019073;E11
1269;2024-05-21 10:10:28.61;2024-05-21 10:12:16.09;PIT 3 PCV failure;107.480000019073;E11
1112;2024-05-21 10:10:28.73;2024-05-21 10:12:16.09;PIT 3 DC link voltage failure;107.359999895096;E11
1110;2024-05-21 10:10:28.73;2024-05-21 10:12:16.09;PIT 1 DC link voltage failure;107.359999895096;E11
1111;2024-05-21 10:10:28.73;2024-05-21 10:12:16.09;PIT 2 DC link voltage failure;107.359999895096;E11
262;2024-05-21 10:11:02.57;2024-05-21 10:22:00.77;ROTB HoldPressure Fault;658.200000047684;E11
5049;2024-05-21 10:11:51.57;2024-05-21 10:21:27.33;ROTB SIS SysPr Failure TSC PreAlarm;575.759999990463;E11
1267;2024-05-21 10:12:16.65;2024-05-21 10:21:39.81;PIT 1 PCV failure;563.159999847412;E11
1268;2024-05-21 10:12:16.65;2024-05-21 10:21:39.81;PIT 2 PCV failure;563.159999847412;E11
1269;2024-05-21 10:12:16.65;2024-05-21 10:21:39.81;PIT 3 PCV failure;563.159999847412;E11
1112;2024-05-21 10:12:16.77;2024-05-21 10:21:39.81;PIT 3 DC link voltage failure;563.039999961853;E11
1110;2024-05-21 10:12:16.77;2024-05-21 10:21:39.81;PIT 1 DC link voltage failure;563.039999961853;E11
1111;2024-05-21 10:12:16.77;2024-05-21 10:21:39.81;PIT 2 DC link voltage failure;563.039999961853;E11
5050;2024-05-21 10:14:02.65;2024-05-21 10:21:46.21;SIS ROTB AutoHoldPr Failure OpC PreAlarm;463.55999994278;E11
97;2024-05-21 10:14:02.69;2024-05-21 10:21:46.25;SIS Remote Safety-Reset Required;463.55999994278;E11
171;2024-05-21 10:20:29.57;2024-05-21 10:21:29.17;GBX OilPress GearInlt L Stop;59.6000001430511;E11
5053;2024-05-21 10:21:47.89;2024-05-21 10:21:48.49;SIS ROTB SV2Fb Failure;0.599999904632568;E11
97;2024-05-21 10:21:47.93;2024-05-21 10:21:48.53;SIS Remote Safety-Reset Required;0.599999904632568;E11
99;2024-05-21 10:21:47.93;2024-05-21 10:22:34.17;HMI SIS Manual start req. after SIS alarm;46.2400000095367;E11
5097;2024-05-21 10:21:47.97;2024-05-21 10:22:00.77;AIS SIS Too many operation cycles;12.7999999523163;E11
431;2024-05-21 10:21:51.09;2024-05-21 10:23:56.73;Yaw HydBrk Test Active;125.640000104904;E11
300;2024-05-21 10:22:34.21;2024-05-21 10:25:17.73;MCV CirBreaker Open;163.519999980927;E11
270;2024-05-21 10:23:56.85;2024-05-21 10:28:00.33;ROTB Test Activ;243.480000019073;E11
1209;2024-05-21 10:25:17.77;2024-05-21 10:25:56.89;MCV Class C (Service!) Fault;39.1200001239777;E11
5172;2024-05-21 10:25:56.93;2024-05-21 10:26:41.93;SIS RotBr HydTest erforderlich BTF Voralarm;45;E11
0;2024-05-21 10:26:41.97;2024-05-24 09:23:40.13;WTG System ok;255418.160000086;E11
1002;2024-05-21 12:27:20.85;2024-05-21 14:40:45.01;MET Wind Speed LowStartCondition;8004.16000008583;E11
1005;2024-05-21 12:29:20.89;2024-05-21 14:40:45.05;Yaw Wind Speed LowYawEnable;7884.15999984741;E11
1002;2024-05-21 14:44:36.01;2024-05-21 15:19:45.01;MET Wind Speed LowStartCondition;2109;E11
1005;2024-05-21 14:46:36.05;2024-05-21 15:19:45.05;Yaw Wind Speed LowYawEnable;1989;E11
1002;2024-05-21 15:30:16.61;2024-05-21 15:40:15.01;MET Wind Speed LowStartCondition;598.400000095367;E11
1005;2024-05-21 15:32:16.65;2024-05-21 15:40:15.05;Yaw Wind Speed LowYawEnable;478.399999856949;E11
1002;2024-05-21 15:50:25.25;2024-05-21 16:19:15.01;MET Wind Speed LowStartCondition;1729.75999999046;E11
1005;2024-05-21 15:52:25.33;2024-05-21 16:19:15.05;Yaw Wind Speed LowYawEnable;1609.72000002861;E11
1002;2024-05-21 16:30:23.97;2024-05-21 16:53:21.81;MET Wind Speed LowStartCondition;1377.83999991417;E11
1005;2024-05-21 16:32:24.01;2024-05-21 16:53:21.85;Yaw Wind Speed LowYawEnable;1257.83999991417;E11
1002;2024-05-23 18:03:28.45;2024-05-23 18:27:03.01;MET Wind Speed LowStartCondition;1414.55999994278;E11
1005;2024-05-23 18:05:28.53;2024-05-23 18:27:03.05;Yaw Wind Speed LowYawEnable;1294.51999998093;E11
1002;2024-05-23 18:37:34.97;2024-05-23 19:20:57.01;MET Wind Speed LowStartCondition;2602.03999996185;E11
1005;2024-05-23 18:39:35.05;2024-05-23 19:20:57.05;Yaw Wind Speed LowYawEnable;2482;E11
1002;2024-05-23 19:31:14.97;2024-05-23 19:56:48.81;MET Wind Speed LowStartCondition;1533.83999991417;E11
602;2024-05-23 19:31:34.65;2024-05-23 19:34:20.69;Vib AutoTowerFreqMeasure active;166.039999961853;E11
1005;2024-05-23 19:33:15.01;2024-05-23 19:56:48.85;Yaw Wind Speed LowYawEnable;1413.83999991417;E11
1002;2024-05-23 20:18:05.09;2024-05-23 22:58:33.81;MET Wind Speed LowStartCondition;9628.72000002861;E11
1005;2024-05-23 20:20:05.13;2024-05-23 22:58:33.85;Yaw Wind Speed LowYawEnable;9508.71999979019;E11
1002;2024-05-23 23:09:03.77;2024-05-23 23:29:33.01;MET Wind Speed LowStartCondition;1229.24000000954;E11
1005;2024-05-23 23:11:03.85;2024-05-23 23:29:33.05;Yaw Wind Speed LowYawEnable;1109.20000004768;E11
1002;2024-05-24 00:27:13.73;2024-05-24 00:34:03.01;MET Wind Speed LowStartCondition;409.27999997139;E11
1005;2024-05-24 00:29:13.77;2024-05-24 00:34:03.05;Yaw Wind Speed LowYawEnable;289.27999997139;E11
1002;2024-05-24 01:15:03.69;2024-05-24 02:24:57.01;MET Wind Speed LowStartCondition;4193.31999993324;E11
602;2024-05-24 01:15:23.85;2024-05-24 01:18:09.89;Vib AutoTowerFreqMeasure active;166.040000200272;E11
1005;2024-05-24 01:17:03.77;2024-05-24 02:24:57.05;Yaw Wind Speed LowYawEnable;4073.27999997139;E11
1002;2024-05-24 05:21:36.41;2024-05-24 07:00:57.01;MET Wind Speed LowStartCondition;5960.59999990463;E11
1005;2024-05-24 05:23:36.49;2024-05-24 07:00:57.05;Yaw Wind Speed LowYawEnable;5840.55999994278;E11
1002;2024-05-24 07:11:26.73;2024-05-24 07:58:21.01;MET Wind Speed LowStartCondition;2814.27999997139;E11
1005;2024-05-24 07:13:26.77;2024-05-24 07:58:21.05;Yaw Wind Speed LowYawEnable;2694.27999997139;E11
1002;2024-05-24 08:57:58.57;2024-05-24 11:45:33.01;MET Wind Speed LowStartCondition;10054.4400000572;E11
1005;2024-05-24 08:59:58.65;2024-05-24 11:45:33.05;Yaw Wind Speed LowYawEnable;9934.39999985695;E11
615;2024-05-24 09:23:40.13;2024-05-24 09:24:30.73;FCIF WTG ExternalCutOut;50.5999999046326;E11
0;2024-05-24 09:24:30.77;2024-05-24 10:09:19.97;WTG System ok;2689.20000004768;E11
6;2024-05-24 10:09:19.97;2024-05-24 10:21:14.29;HMI WTG Manual Stop;714.319999933243;E11
1201;2024-05-24 10:14:28.77;2024-05-24 10:16:20.49;MCV Class A Fault;111.72000002861;E11
332;2024-05-24 10:14:28.97;2024-05-24 10:16:18.17;GRD Griderror Alarm;109.200000047684;E11
1209;2024-05-24 10:14:29.01;2024-05-24 11:40:31.57;MCV Class C (Service!) Fault;5162.55999994278;E11
1172;2024-05-24 10:14:29.09;2024-05-24 10:15:48.25;PIT Pwr Supply Voltage Warn;79.1600000858307;E11
1205;2024-05-24 10:14:29.21;2024-05-24 10:16:20.49;MCV Griderror;111.27999997139;E11
460;2024-05-24 10:14:33.81;2024-05-24 10:15:51.17;Azi Aur1 Zwischenkreisspng Min;77.3600001335144;E11
463;2024-05-24 10:14:33.89;2024-05-24 10:15:51.09;Azi Aur4 Zwischenkreisspng Min;77.1999998092651;E11
